requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,epsilon_pp,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,static_r
10000,0.0015,177.2467513864495,17590.008631634588,33540.28962800198,34935.80967200661,33534.58344719105,1.00080064051241,0.0,71.19998600000001,35.155994195356286,41.19845,0.5,84,poisson,1.1,480.9269185622105,4.0,22.796409320831295,dense,0
10000,0.0015,177.2467513864495,17590.008631634588,33540.28962800198,34935.80967200661,33534.58344719105,1.00080064051241,0.0,71.19998600000001,37.10842584067254,44.02694999999997,0.5,84,poisson,1.1,480.9269185622105,4.0,22.796409320831295,static_pomt,0
10000,0.0015,177.2467513864495,17590.008631634588,33540.28962800198,34935.80967200661,33534.58344719105,1.00080064051241,0.0,71.19998600000001,37.14360558446757,43.513,0.5,84,poisson,1.1,480.9269185622105,4.0,22.796409320831295,decoupled,0
10000,0.0015,177.2467513864495,17590.008631634588,33540.28962800198,34935.80967200661,33534.58344719105,1.00080064051241,0.0,71.19998600000001,38.29672007606085,44.10345,0.5,84,poisson,1.1,480.9269185622105,4.0,22.796409320831295,joint_full,0
10000,0.0015,177.2467513864495,17590.008631634588,33540.28962800198,34935.80967200661,33534.58344719105,1.00080064051241,0.0,71.19998600000001,38.5873276621297,45.49105,0.5,84,poisson,1.1,480.9269185622105,4.0,22.796409320831295,cliffserve,0
10000,0.0073,177.78460066581644,17418.92636172759,33369.672518655585,34765.13382155324,33363.99503528766,1.0058338362502517,0.0,71.19992800000003,35.70120931402132,42.491,0.5,84,poisson,1.1,480.9269185622105,8.0,45.5928186416626,dense,0
10000,0.0073,177.78460066581644,17418.92636172759,33369.672518655585,34765.13382155324,33363.99503528766,1.0058338362502517,0.0,71.19992800000003,36.91408509354255,43.603,0.5,84,poisson,1.1,480.9269185622105,8.0,45.5928186416626,static_pomt,0
10000,0.0073,177.78460066581644,17418.92636172759,33369.672518655585,34765.13382155324,33363.99503528766,1.0058338362502517,0.0,71.19992800000003,37.34271645544156,43.59199999999999,0.5,84,poisson,1.1,480.9269185622105,8.0,45.5928186416626,decoupled,0
10000,0.0073,177.78460066581644,17418.92636172759,33369.672518655585,34765.13382155324,33363.99503528766,1.0058338362502517,0.0,71.19992800000003,38.50337829410582,44.765,0.5,84,poisson,1.1,480.9269185622105,8.0,45.5928186416626,joint_full,0
10000,0.0073,177.78460066581644,17418.92636172759,33369.672518655585,34765.13382155324,33363.99503528766,1.0058338362502517,0.0,71.19992800000003,38.62042697646349,45.11549999999999,0.5,84,poisson,1.1,480.9269185622105,8.0,45.5928186416626,cliffserve,0
10000,0.0105,178.07276602195708,17327.782455134267,33278.19669823341,34673.76432702923,33272.51570927791,1.0085728693898135,0.0,71.19989600000002,35.594784165405954,41.91199999999999,0.5,84,poisson,1.1,480.9269185622105,12.0,68.38922796249389,dense,0
10000,0.0105,178.07276602195708,17327.782455134267,33278.19669823341,34673.76432702923,33272.51570927791,1.0085728693898135,0.0,71.19989600000002,37.11578184568835,43.36569999999999,0.5,84,poisson,1.1,480.9269185622105,12.0,68.38922796249389,static_pomt,0
10000,0.0105,178.07276602195708,17327.782455134267,33278.19669823341,34673.76432702923,33272.51570927791,1.0085728693898135,0.0,71.19989600000002,37.37696500252143,44.254,0.5,84,poisson,1.1,480.9269185622105,12.0,68.38922796249389,decoupled,0
10000,0.0105,178.07276602195708,17327.782455134267,33278.19669823341,34673.76432702923,33272.51570927791,1.0085728693898135,0.0,71.19989600000002,38.626232879475545,45.47729999999995,0.5,84,poisson,1.1,480.9269185622105,12.0,68.38922796249389,joint_full,0
10000,0.0105,178.07276602195708,17327.782455134267,33278.19669823341,34673.76432702923,33272.51570927791,1.0085728693898135,0.0,71.19989600000002,38.547099445284914,45.469,0.5,84,poisson,1.1,480.9269185622105,12.0,68.38922796249389,cliffserve,0
10000,0.1926,129.66465906889476,41.216157036942604,168.34738233833266,258.6551640357919,162.67626237027503,1.031140441328109,0.0,71.19939600000002,10.120771705506291,17.02215,0.5,84,onoff,0.3,131.16188688060285,2.0,11.398204660415647,dense,0
10000,0.1926,129.66465906889476,41.216157036942604,168.34738233833266,258.6551640357919,162.67626237027503,1.031140441328109,0.0,71.19939600000002,10.786245617653124,17.925499999999996,0.5,84,onoff,0.3,131.16188688060285,2.0,11.398204660415647,static_pomt,0
