requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,epsilon_pp
5000,1.0,1175.6620164243984,15.232538739471579,23.150987789888884,26.04051021081726,12.412165185282142,9.380863039399625,31.232,74.82911999999999,1398.6747823639776,1474.1381999999999,84,poisson,0.95,1203.3130763536772,8,45.93587112426758,decoupled,1.0
5000,1.0,1175.6620164243984,15.232538739471579,23.150987789888884,26.04051021081726,12.412165185282142,9.380863039399625,31.232,74.82911999999999,5856.188857410882,6902.525,84,poisson,0.95,1203.3130763536772,8,45.93587112426758,joint_full,1.0
5000,1.0,1175.6620164243984,15.232538739471579,23.150987789888884,26.04051021081726,12.412165185282142,9.380863039399625,31.232,74.82911999999999,5640.170061913696,6895.8884,84,poisson,0.95,1203.3130763536772,8,45.93587112426758,cliffserve,1.0
5000,0.002,175.17325236252054,12431.041588627035,23639.913961899365,24634.027581380116,23634.184974777785,1.001401962747847,0.0,75.10020000000002,16.09180432605648,16.601399999999998,84,poisson,1.1,1393.3098778832052,2,11.483967781066895,dense,1.0
5000,0.002,175.17325236252054,12431.041588627035,23639.913961899365,24634.027581380116,23634.184974777785,1.001401962747847,0.0,75.10020000000002,17.405253955537752,17.997999999999998,84,poisson,1.1,1393.3098778832052,2,11.483967781066895,static_pomt,1.0
5000,0.002,175.17325236252054,12431.041588627035,23639.913961899365,24634.027581380116,23634.184974777785,1.001401962747847,0.0,75.10020000000002,1421.7977844982977,1479.9576,84,poisson,1.1,1393.3098778832052,2,11.483967781066895,decoupled,1.0
5000,0.002,175.17325236252054,12431.041588627035,23639.913961899365,24634.027581380116,23634.184974777785,1.001401962747847,0.0,75.10020000000002,6935.491448027237,7001.9583999999995,84,poisson,1.1,1393.3098778832052,2,11.483967781066895,joint_full,1.0
5000,0.002,175.17325236252054,12431.041588627035,23639.913961899365,24634.027581380116,23634.184974777785,1.001401962747847,0.0,75.10020000000002,6917.743803925496,6987.0244,84,poisson,1.1,1393.3098778832052,2,11.483967781066895,cliffserve,1.0
5000,0.0172,177.465898265691,12062.183109842474,23270.525237166967,24265.03901283096,23264.804539764013,1.0150223304912709,0.0,75.10172000000001,16.153477263499795,16.70875,84,poisson,1.1,1393.3098778832052,4,22.96793556213379,dense,1.0
5000,0.0172,177.465898265691,12062.183109842474,23270.525237166967,24265.03901283096,23264.804539764013,1.0150223304912709,0.0,75.10172000000001,17.39938550548112,17.91075,84,poisson,1.1,1393.3098778832052,4,22.96793556213379,static_pomt,1.0
5000,0.0172,177.465898265691,12062.183109842474,23270.525237166967,24265.03901283096,23264.804539764013,1.0150223304912709,0.0,75.10172000000001,1402.9413256191638,1482.62825,84,poisson,1.1,1393.3098778832052,4,22.96793556213379,decoupled,1.0
5000,0.0172,177.465898265691,12062.183109842474,23270.525237166967,24265.03901283096,23264.804539764013,1.0150223304912709,0.0,75.10172000000001,6919.456257206659,6991.48625,84,poisson,1.1,1393.3098778832052,4,22.96793556213379,joint_full,1.0
5000,0.0172,177.465898265691,12062.183109842474,23270.525237166967,24265.03901283096,23264.804539764013,1.0150223304912709,0.0,75.10172000000001,6779.056152659357,6948.9662499999995,84,poisson,1.1,1393.3098778832052,4,22.96793556213379,cliffserve,1.0
5000,0.0676,185.61380892714945,10825.847979866201,22034.3059137226,23028.540029280888,22028.595193660345,1.0658708164570454,0.0,75.10676000000001,16.149143466211896,16.661,84,poisson,1.1,1393.3098778832052,8,45.93587112426758,dense,1.0
5000,0.0676,185.61380892714945,10825.847979866201,22034.3059137226,23028.540029280888,22028.595193660345,1.0658708164570454,0.0,75.10676000000001,17.05459475591558,17.553,84,poisson,1.1,1393.3098778832052,8,45.93587112426758,static_pomt,1.0
5000,0.1124,193.73398958314772,9696.191859804327,20905.335077607717,21899.18725478004,20899.62617539176,1.1150758251561106,6.656,75.03220000000002,1423.12580396967,1476.736,84,poisson,1.1,1393.3098778832052,8,45.93587112426758,decoupled,1.0
5000,0.9492,1006.3821565238816,23.982038144711055,64.92635122546274,1058.9631293852217,59.21450968989448,8.576329331046312,68.096,74.38628,6584.028528301887,6950.1256,84,poisson,1.1,1393.3098778832052,8,45.93587112426758,joint_full,1.0
5000,0.9492,1006.3821565238816,23.982038144711055,64.92635122546274,1058.9631293852217,59.21450968989448,8.576329331046312,68.096,74.38628,6840.467566037736,6970.5618,84,poisson,1.1,1393.3098778832052,8,45.93587112426758,cliffserve,1.0
5000,0.0008,174.96237087465224,6716.1012334345005,15116.992818859375,15542.378620136533,15111.270998171129,1.0002000400080016,0.0,75.10004,15.812898179635924,16.391,84,onoff,0.3,379.99360305905594,2,11.483967781066895,dense,1.0
5000,0.0008,174.96237087465224,6716.1012334345005,15116.992818859375,15542.378620136533,15111.270998171129,1.0002000400080016,0.0,75.10004,17.169068413682737,17.753,84,onoff,0.3,379.99360305905594,2,11.483967781066895,static_pomt,1.0
5000,0.0008,174.96237087465224,6716.1012334345005,15116.992818859375,15542.378620136533,15111.270998171129,1.0002000400080016,0.0,75.10004,1398.509898579716,1476.5090999999998,84,onoff,0.3,379.99360305905594,2,11.483967781066895,decoupled,1.0
5000,0.0008,174.96237087465224,6716.1012334345005,15116.992818859375,15542.378620136533,15111.270998171129,1.0002000400080016,0.0,75.10004,6905.814412682536,6984.119,84,onoff,0.3,379.99360305905594,2,11.483967781066895,joint_full,1.0
5000,0.0008,174.96237087465224,6716.1012334345005,15116.992818859375,15542.378620136533,15111.270998171129,1.0002000400080016,0.0,75.10004,6908.399339867973,6983.305,84,onoff,0.3,379.99360305905594,2,11.483967781066895,cliffserve,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,10.147232850849592,13.731599999999998,84,onoff,0.3,379.99360305905594,4,22.96793556213379,dense,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,10.694977973568282,14.5334,84,onoff,0.3,379.99360305905594,4,22.96793556213379,static_pomt,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,1471.449146003776,1475.0256,84,onoff,0.3,379.99360305905594,4,22.96793556213379,decoupled,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,3247.1648854625555,5454.5116,84,onoff,0.3,379.99360305905594,4,22.96793556213379,joint_full,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,3253.4774977973566,5467.7526,84,onoff,0.3,379.99360305905594,4,22.96793556213379,cliffserve,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,10.16042605412209,13.841999999999999,84,onoff,0.3,379.99360305905594,8,45.93587112426758,dense,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,10.668042794210196,14.517,84,onoff,0.3,379.99360305905594,8,45.93587112426758,static_pomt,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,1466.0534745122718,1472.98,84,onoff,0.3,379.99360305905594,8,45.93587112426758,decoupled,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,3250.0534480805536,5465.893599999999,84,onoff,0.3,379.99360305905594,8,45.93587112426758,joint_full,1.0
5000,1.0,385.81508187701615,10.191420498975049,14.672304208084144,16.134358372147698,8.497218296886372,3.146633102580239,0.0,75.19192000000002,3326.9768640654497,5466.1674,84,onoff,0.3,379.99360305905594,8,45.93587112426758,cliffserve,1.0
5000,0.0018,175.13789723545614,10863.429305509651,20212.343643603133,21205.933184325408,20206.64202621918,1.001201441730076,0.0,75.10016,16.052776131357632,16.601,84,onoff,0.6,759.9872061181119,2,11.483967781066895,dense,1.0
5000,0.0018,175.13789723545614,10863.429305509651,20212.343643603133,21205.933184325408,20206.64202621918,1.001201441730076,0.0,75.10016,17.190023828594313,17.803,84,onoff,0.6,759.9872061181119,2,11.483967781066895,static_pomt,1.0
5000,0.0018,175.13789723545614,10863.429305509651,20212.343643603133,21205.933184325408,20206.64202621918,1.001201441730076,0.0,75.10016,1399.292349219063,1477.562,84,onoff,0.6,759.9872061181119,2,11.483967781066895,decoupled,1.0
5000,0.0018,175.13789723545614,10863.429305509651,20212.343643603133,21205.933184325408,20206.64202621918,1.001201441730076,0.0,75.10016,6922.698600720866,6996.86535,84,onoff,0.6,759.9872061181119,2,11.483967781066895,joint_full,1.0
5000,0.0018,175.13789723545614,10863.429305509651,20212.343643603133,21205.933184325408,20206.64202621918,1.001201441730076,0.0,75.10016,6880.95929114938,6972.3197,84,onoff,0.6,759.9872061181119,2,11.483967781066895,cliffserve,1.0
5000,0.017,177.4293848637606,10494.574746803368,19842.954320630837,20836.948210613442,19837.253301486777,1.0148163182463974,0.0,75.10168,16.04320478993302,16.5373,84,onoff,0.6,759.9872061181119,4,22.96793556213379,dense,1.0
5000,0.017,177.4293848637606,10494.574746803368,19842.954320630837,20836.948210613442,19837.253301486777,1.0148163182463974,0.0,75.10168,17.186627156484676,17.663,84,onoff,0.6,759.9872061181119,4,22.96793556213379,static_pomt,1.0
5000,0.017,177.4293848637606,10494.574746803368,19842.954320630837,20836.948210613442,19837.253301486777,1.0148163182463974,0.0,75.10168,1409.569836817536,1471.5766999999998,84,onoff,0.6,759.9872061181119,4,22.96793556213379,decoupled,1.0
5000,0.017,177.4293848637606,10494.574746803368,19842.954320630837,20836.948210613442,19837.253301486777,1.0148163182463974,0.0,75.10168,6774.459522630403,6943.824,84,onoff,0.6,759.9872061181119,4,22.96793556213379,joint_full,1.0
5000,0.017,177.4293848637606,10494.574746803368,19842.954320630837,20836.948210613442,19837.253301486777,1.0148163182463974,0.0,75.10168,6911.754354170896,6987.479,84,onoff,0.6,759.9872061181119,4,22.96793556213379,cliffserve,1.0
5000,0.8326,463.27817609222944,20.884129056640404,2455.6410277756277,3449.415194724329,2449.935394278389,3.37609723160027,0.0,75.17964000000002,13.868433490884536,17.192,84,onoff,0.6,759.9872061181119,8,45.93587112426758,dense,1.0
